Method,System,Amplitude,NoiseStd,Replicate,Output,RMSE,MAE,R2,PICP,MPIW,NMPIW,Violations,MaxExcess,MinSlack
MANFIZ_noise,1,1.0,0.005,14,1,0.009107211936057787,0.006827199633618628,0.999751671085749,1.0,0.5638141739011948,0.2061149199649173,0,0.0,0.17633307632591905
MANFIZ_noise,1,1.0,0.005,14,2,0.007173626122231721,0.005701287474914596,0.9998124746065084,1.0,0.5935832091901346,0.26188608029057103,0,0.0,0.16203961209929824
MANFIZ_validation,1,1.0,0.005,14,1,0.009107211936057787,0.006827199633618628,0.999751671085749,1.0,0.44014316916857,0.16090420973024885,0,0.0,0.12112349316293491
MANFIZ_validation,1,1.0,0.005,14,2,0.007173626122231721,0.005701287474914596,0.9998124746065084,1.0,0.468935415177137,0.20689206818657604,0,0.0,0.10548935815790778
MANFIZ_noise,1,1.0,0.01,14,1,0.01297504062364262,0.01040567635077116,0.9994961322571807,1.0,0.5638536459077981,0.2055283378926764,0,0.0,0.16568518015328026
MANFIZ_noise,1,1.0,0.01,14,2,0.011365056636141723,0.009356771086240227,0.9995296356882991,1.0,0.5936377827694527,0.2607986180529124,0,0.0,0.15710592365090745
MANFIZ_validation,1,1.0,0.01,14,1,0.01297504062364262,0.01040567635077116,0.9994961322571807,1.0,0.44018264117517425,0.1604494486584125,0,0.0,0.11047559699029613
MANFIZ_validation,1,1.0,0.01,14,2,0.011365056636141723,0.009356771086240227,0.9995296356882991,1.0,0.468989988756455,0.2060379990938614,0,0.0,0.10055566970951699
MANFIZ_noise,1,1.0,0.02,14,1,0.022618501809656345,0.018834179915381145,0.9984706125415367,1.0,0.5639729532998194,0.2043800034657364,0,0.0,0.14439300486077145
MANFIZ_noise,1,1.0,0.02,14,2,0.02101272098415202,0.017628134996553822,0.9983951180123778,1.0,0.5937991730036856,0.2586501442541249,0,0.0,0.14537722627801428
MANFIZ_validation,1,1.0,0.02,14,1,0.022618501809656345,0.018834179915381145,0.9984706125415367,1.0,0.44030194856719507,0.1595624634968867,0,0.0,0.08918342169778731
MANFIZ_validation,1,1.0,0.02,14,2,0.02101272098415202,0.017628134996553822,0.9983951180123778,1.0,0.46915137899068826,0.20435540729897575,0,0.0,0.09069677515277808
MANFIZ_noise,1,1.0,0.005,15,1,0.008402194134511938,0.006590738790693441,0.9997958782942463,1.0,0.5621167056584897,0.18759192085789314,0,0.0,0.1803764437443509
MANFIZ_noise,1,1.0,0.005,15,2,0.007431927333860245,0.005910436818518367,0.9997866095319744,1.0,0.5890271076126419,0.2469582118963375,0,0.0,0.17372807459604073
MANFIZ_validation,1,1.0,0.005,15,1,0.008402194134511938,0.006590738790693441,0.9997958782942463,1.0,0.43839650977927014,0.1463035034166972,0,0.0,0.12345305501092946
MANFIZ_validation,1,1.0,0.005,15,2,0.007431927333860245,0.005910436818518367,0.9997866095319744,1.0,0.4644163032456904,0.19471331343291373,0,0.0,0.11566984155924442
MANFIZ_noise,1,1.0,0.01,15,1,0.012519908922768254,0.01030456572779476,0.9995469223917361,1.0,0.5621416502726672,0.18664058047139617,0,0.0,0.1740611558514683
MANFIZ_noise,1,1.0,0.01,15,2,0.011645641863459686,0.009573579872387387,0.9994763877763222,1.0,0.5890740912117576,0.24653487048503145,0,0.0,0.1665757819664808
MANFIZ_validation,1,1.0,0.01,15,1,0.012519908922768254,0.01030456572779476,0.9995469223917361,1.0,0.43842145439344715,0.1455633730384795,0,0.0,0.11713776711804685
MANFIZ_validation,1,1.0,0.01,15,2,0.011645641863459686,0.009573579872387387,0.9994763877763222,1.0,0.4644632868448064,0.19438369124635993,0,0.0,0.10851754892968449
MANFIZ_noise,1,1.0,0.02,15,1,0.022393711991905194,0.01890347199756131,0.9985520105085071,1.0,0.5622331557952095,0.18478048073777464,0,0.0,0.15926124820269288
MANFIZ_noise,1,1.0,0.02,15,2,0.021375558640917374,0.018009387636927186,0.9982392513285022,1.0,0.5892181536954739,0.245133954085068,0,0.0,0.152298336249555
MANFIZ_validation,1,1.0,0.02,15,1,0.022393711991905194,0.01890347199756131,0.9985520105085071,1.0,0.4385129599159887,0.14411927633192653,0,0.0,0.10001701248887314
MANFIZ_validation,1,1.0,0.02,15,2,0.021375558640917374,0.018009387636927186,0.9982392513285022,1.0,0.46460734932852343,0.1932917985020974,0,0.0,0.09424010321275869
MANFIZ_noise,1,1.0,0.005,16,1,0.008529314931544612,0.006631914703435213,0.9997914057341504,1.0,0.5677128059795176,0.21929392300052092,0,0.0,0.1785886235759176
MANFIZ_noise,1,1.0,0.005,16,2,0.007451916268181387,0.005883816181191556,0.9997861627528137,1.0,0.5954655740567009,0.22719481561410404,0,0.0,0.1744412426235995
MANFIZ_validation,1,1.0,0.005,16,1,0.008529314931544612,0.006631914703435213,0.9997914057341504,1.0,0.4439660513237531,0.1714935017290222,0,0.0,0.12155017979854207
MANFIZ_validation,1,1.0,0.005,16,2,0.007451916268181387,0.005883816181191556,0.9997861627528137,1.0,0.4706866777600369,0.1795864910160601,0,0.0,0.11874992658627093
MANFIZ_noise,1,1.0,0.01,16,1,0.01260328329686349,0.010325614240983728,0.9995449609137297,1.0,0.56776145628954,0.21894321473799086,0,0.0,0.16996298812180324
MANFIZ_noise,1,1.0,0.01,16,2,0.011704478933661909,0.009653683239736931,0.9994726703844891,1.0,0.595524174482811,0.2266259834693002,0,0.0,0.16701184234770938
MANFIZ_validation,1,1.0,0.01,16,1,0.01260328329686349,0.010325614240983728,0.9995449609137297,1.0,0.4440147016337752,0.17122332819481248,0,0.0,0.11292454434442772
MANFIZ_validation,1,1.0,0.01,16,2,0.011704478933661909,0.009653683239736931,0.9994726703844891,1.0,0.4707452781861492,0.1791415297710045,0,0.0,0.10988436676343694
MANFIZ_noise,1,1.0,0.02,16,1,0.022428279563791346,0.01896157973525819,0.9985622016108894,1.0,0.5678946448717178,0.21662829006741458,0,0.0,0.15273246215127254
MANFIZ_noise,1,1.0,0.02,16,2,0.021539461951557905,0.018134758757079157,0.9982165496495923,1.0,0.5956914112376122,0.2244503160974152,0,0.0,0.14890997733705752
MANFIZ_validation,1,1.0,0.02,16,1,0.022428279563791346,0.01896157973525819,0.9985622016108894,1.0,0.444147890215954,0.16942402761390007,0,0.0,0.09569401837389702
MANFIZ_validation,1,1.0,0.02,16,2,0.021539461951557905,0.018134758757079157,0.9982165496495923,1.0,0.47091251494095043,0.17743492828464566,0,0.0,0.09023696949835971
MANFIZ_noise,1,1.0,0.005,17,1,0.00949939413443572,0.007204717781751232,0.9997430101141174,1.0,0.5626824100194544,0.19526701831673932,0,0.0,0.17773028062334736
MANFIZ_noise,1,1.0,0.005,17,2,0.007490323031570608,0.005968955080464832,0.9997809825253613,1.0,0.5899232950816059,0.2069157394942956,0,0.0,0.16681977839287793
MANFIZ_validation,1,1.0,0.005,17,1,0.00949939413443572,0.007204717781751232,0.9997430101141174,1.0,0.438914331870472,0.15231592698600202,0,0.0,0.12340695026805995
MANFIZ_validation,1,1.0,0.005,17,2,0.007490323031570608,0.005968955080464832,0.9997809825253613,1.0,0.4651543369091311,0.16315299701331057,0,0.0,0.10929757585815633
MANFIZ_noise,1,1.0,0.01,17,1,0.01322509369173835,0.01062001221866664,0.9995016133376722,1.0,0.5626823982909778,0.19519945118052598,0,0.0,0.16881672344286583
MANFIZ_noise,1,1.0,0.01,17,2,0.011711716525666119,0.009740250037817493,0.9994644140031161,1.0,0.5899299941585509,0.2067411890193371,0,0.0,0.15852290559276777
MANFIZ_validation,1,1.0,0.01,17,1,0.01322509369173835,0.01062001221866664,0.9995016133376722,1.0,0.4389143201419948,0.15226322107677845,0,0.0,0.11449339308757842
MANFIZ_validation,1,1.0,0.01,17,2,0.011711716525666119,0.009740250037817493,0.9994644140031161,1.0,0.4651610359860774,0.16301586055545092,0,0.0,0.10100070305804618
MANFIZ_noise,1,1.0,0.02,17,1,0.0226792933386739,0.01885594638748952,0.9985333312637442,1.0,0.5627212639618439,0.19410102308696406,0,0.0,0.15099050467193548
MANFIZ_noise,1,1.0,0.02,17,2,0.021576885887282408,0.018312779554733837,0.998182260633276,1.0,0.5899982551448016,0.20641217579167156,0,0.0,0.14195095752194378
MANFIZ_validation,1,1.0,0.02,17,1,0.0226792933386739,0.01885594638748952,0.9985333312637442,1.0,0.43895318581286064,0.15140935292492463,0,0.0,0.09666717431664806
MANFIZ_validation,1,1.0,0.02,17,2,0.021576885887282408,0.018312779554733837,0.998182260633276,1.0,0.4652292969723276,0.16276148377171004,0,0.0,0.08442875498722219
MANFIZ_noise,1,1.0,0.005,18,1,0.008904407065121933,0.006638084843111786,0.9997586572781193,1.0,0.563659686319373,0.21987466398128444,0,0.0,0.18106649880370518
MANFIZ_noise,1,1.0,0.005,18,2,0.007345999302075606,0.005892836092524651,0.9998015516163147,1.0,0.5929764092149169,0.2561763048832576,0,0.0,0.15658614568053664
MANFIZ_validation,1,1.0,0.005,18,1,0.008904407065121933,0.006638084843111786,0.9997586572781193,1.0,0.43985595729555255,0.1715808016039798,0,0.0,0.12404930615037252
MANFIZ_validation,1,1.0,0.005,18,2,0.007345999302075606,0.005892836092524651,0.9998015516163147,1.0,0.46821353854480396,0.20227653636259574,0,0.0,0.10015106602835708
MANFIZ_noise,1,1.0,0.01,18,1,0.012798064721622402,0.010223420501727662,0.9995013609897113,1.0,0.5636543753559483,0.21902610996826466,0,0.0,0.17141168140656712
MANFIZ_noise,1,1.0,0.01,18,2,0.011813177465601917,0.00985233107714138,0.999486722868873,1.0,0.5929724897401405,0.2548636909280022,0,0.0,0.1485507517932941
MANFIZ_validation,1,1.0,0.01,18,1,0.012798064721622402,0.010223420501727662,0.9995013609897113,1.0,0.43985064633212756,0.17091817298910317,0,0.0,0.11439448875323446
MANFIZ_validation,1,1.0,0.01,18,2,0.011813177465601917,0.00985233107714138,0.999486722868873,1.0,0.4682096190700279,0.20123974334201455,0,0.0,0.09211567214111455
MANFIZ_noise,1,1.0,0.02,18,1,0.02246236858889743,0.018724330921776697,0.9984641353058694,1.0,0.5636799456054101,0.21672280622139356,0,0.0,0.15210469601013424
MANFIZ_noise,1,1.0,0.02,18,2,0.021992539747114428,0.018677214352849726,0.9982214523110854,1.0,0.5930181631955935,0.25216201772933317,0,0.0,0.13248330327837643
MANFIZ_validation,1,1.0,0.02,18,1,0.02246236858889743,0.018724330921776697,0.9984641353058694,1.0,0.4398762165815893,0.16912293721080104,0,0.0,0.09508750335680158
MANFIZ_validation,1,1.0,0.02,18,2,0.021992539747114428,0.018677214352849726,0.9982214523110854,1.0,0.4682552925254793,0.1991105950944023,0,0.0,0.07604822362619687
MANFIZ_noise,1,1.0,0.005,19,1,0.008485709653474843,0.0066987581118278005,0.9997892757107946,1.0,0.5649294441430388,0.20043171970877813,0,0.0,0.1822064909773688
MANFIZ_noise,1,1.0,0.005,19,2,0.007370551127221353,0.0059713405107843925,0.9997936256855102,1.0,0.5933771469963863,0.23541009772571891,0,0.0,0.17873481119346726
MANFIZ_validation,1,1.0,0.005,19,1,0.008485709653474843,0.0066987581118278005,0.9997892757107946,1.0,0.44114020610690424,0.15651244780986187,0,0.0,0.12519956095096474
MANFIZ_validation,1,1.0,0.005,19,2,0.007370551127221353,0.0059713405107843925,0.9997936256855102,1.0,0.46860134341954107,0.1859078810284366,0,0.0,0.12029992311487006
MANFIZ_noise,1,1.0,0.01,19,1,0.01249085633524169,0.010253680725594521,0.9995436061664159,1.0,0.5649462262496812,0.20016323424028432,0,0.0,0.17026846001653922
MANFIZ_noise,1,1.0,0.01,19,2,0.011825536477395492,0.009860999511125929,0.9994687222588926,1.0,0.593410762277761,0.23529456496463422,0,0.0,0.1730518757478527
MANFIZ_validation,1,1.0,0.01,19,1,0.01249085633524169,0.010253680725594521,0.9995436061664159,1.0,0.4411569882135453,0.1563040966831771,0,0.0,0.1132615299901352
MANFIZ_validation,1,1.0,0.01,19,2,0.011825536477395492,0.009860999511125929,0.9994687222588926,1.0,0.4686349587009167,0.18581944538973177,0,0.0,0.11461698766925549
MANFIZ_noise,1,1.0,0.02,19,1,0.0221977998305855,0.018623423856644252,0.9985604877241963,1.0,0.5650140163048821,0.1996405562126972,0,0.0,0.14642232977129493
MANFIZ_noise,1,1.0,0.02,19,2,0.021867446235537734,0.018560401467386505,0.998184177337936,1.0,0.593530566724923,0.23508470186357364,0,0.0,0.15336904510079583
MANFIZ_validation,1,1.0,0.02,19,1,0.0221977998305855,0.018623423856644252,0.9985604877241963,1.0,0.4412247782687466,0.15590119467207178,0,0.0,0.08941539974489088
MANFIZ_validation,1,1.0,0.02,19,2,0.021867446235537734,0.018560401467386505,0.998184177337936,1.0,0.4687547631480778,0.18566368763425078,0,0.0,0.0951887123827434
MANFIZ_noise,1,1.0,0.005,20,1,0.008072856835313133,0.006390110557416116,0.9998025101273075,1.0,0.564472390867125,0.21337160640432756,0,0.0,0.18518110858780815
MANFIZ_noise,1,1.0,0.005,20,2,0.007736091047060336,0.00615615234208459,0.9997874682848922,1.0,0.5944401184318676,0.2384496530978981,0,0.0,0.1769061298743541
MANFIZ_validation,1,1.0,0.005,20,1,0.008072856835313133,0.006390110557416116,0.9998025101273075,1.0,0.44081303956644324,0.16662814319718805,0,0.0,0.1283795320090413
MANFIZ_validation,1,1.0,0.005,20,2,0.007736091047060336,0.00615615234208459,0.9997874682848922,1.0,0.46974534829890124,0.188430443829579,0,0.0,0.11881645807386448
MANFIZ_noise,1,1.0,0.01,20,1,0.012281395539531677,0.010055056621285589,0.999542570498086,1.0,0.5644681928745556,0.21248996879361584,0,0.0,0.1782444849391002
MANFIZ_noise,1,1.0,0.01,20,2,0.012043314405172619,0.010085038995677077,0.9994847422548505,1.0,0.594439642353493,0.23703272442210646,0,0.0,0.1717914924537848
MANFIZ_validation,1,1.0,0.01,20,1,0.012281395539531677,0.010055056621285589,0.999542570498086,1.0,0.44080884157387434,0.16593930034034468,0,0.0,0.12358943410672937
MANFIZ_validation,1,1.0,0.01,20,2,0.012043314405172619,0.010085038995677077,0.9994847422548505,1.0,0.4697448722205273,0.18731070223532104,0,0.0,0.11370182065329518
MANFIZ_noise,1,1.0,0.02,20,1,0.022196364028431417,0.0186672191108388,0.9985042123203249,1.0,0.5645019227227844,0.21031237425551538,0,0.0,0.16215828189427614
MANFIZ_noise,1,1.0,0.02,20,2,0.022027795323904687,0.0187768674413695,0.9982759993338504,1.0,0.5944935995640176,0.23427042361439138,0,0.0,0.16157660757367387
MANFIZ_validation,1,1.0,0.02,20,1,0.022196364028431417,0.0186672191108388,0.9985042123203249,1.0,0.4408425714221029,0.164241509438081,0,0.0,0.10547366904776334
MANFIZ_validation,1,1.0,0.02,20,2,0.022027795323904687,0.0187768674413695,0.9982759993338504,1.0,0.4697988294310526,0.18513230565488395,0,0.0,0.10348693577318424
MANFIZ_noise,1,1.15,0.005,1,1,0.010464376930301559,0.007699717942518756,0.999750041430369,1.0,0.5850826080291915,0.19129810868664032,0,0.0,0.17469300808807578
MANFIZ_noise,1,1.15,0.005,1,2,0.009119188080968933,0.00698785380850953,0.9997612277706021,1.0,0.6182478532109944,0.20287875970947652,0,0.0,0.17031535637296066
MANFIZ_validation,1,1.15,0.005,1,1,0.010464376930301559,0.007699717942518756,0.999750041430369,1.0,0.4617394390372439,0.15096993173560197,0,0.0,0.11864073039334128
MANFIZ_validation,1,1.15,0.005,1,2,0.009119188080968933,0.00698785380850953,0.9997612277706021,1.0,0.49387346545588984,0.1620651581800432,0,0.0,0.11328718360892182
MANFIZ_noise,1,1.15,0.01,1,1,0.013800233792034457,0.010901540380662014,0.9995653699296033,1.0,0.5851052776545156,0.1907769885077797,0,0.0,0.16628003228235394
MANFIZ_noise,1,1.15,0.01,1,2,0.012944222246592996,0.01059232488516231,0.9995189311373287,1.0,0.6182775038220426,0.20278712660446108,0,0.0,0.16422022670694847
MANFIZ_validation,1,1.15,0.01,1,1,0.013800233792034457,0.010901540380662014,0.9995653699296033,1.0,0.4617621086625668,0.150560228837421,0,0.0,0.11022775458761944
MANFIZ_validation,1,1.15,0.01,1,2,0.012944222246592996,0.01059232488516231,0.9995189311373287,1.0,0.4939031160669378,0.16199391552993,0,0.0,0.10673343519009229
MANFIZ_noise,1,1.15,0.02,1,1,0.022812901641886076,0.018961282460127515,0.9988132137330353,1.0,0.5851907415611579,0.1897563500620858,0,0.0,0.14947173070054995
MANFIZ_noise,1,1.15,0.02,1,2,0.0224011047893747,0.01887656410663471,0.9985599629977784,1.0,0.6183816501339849,0.20220234216662716,0,0.0,0.15054954529109504
MANFIZ_validation,1,1.15,0.02,1,1,0.022812901641886076,0.018961282460127515,0.9988132137330353,1.0,0.4618475725692104,0.14976058818355145,0,0.0,0.09341945300581544
MANFIZ_validation,1,1.15,0.02,1,2,0.0224011047893747,0.01887656410663471,0.9985599629977784,1.0,0.49400726237888043,0.16153361840327907,0,0.0,0.09306275377423887
MANFIZ_noise,1,1.15,0.005,2,1,0.012021758301625888,0.008131926699432064,0.9996628201792946,1.0,0.5851016251713155,0.18080014898745067,0,0.0,0.17158514632600408
MANFIZ_noise,1,1.15,0.005,2,2,0.008572450930285901,0.00674804632499663,0.9997964548754015,1.0,0.620176511550156,0.21654895002769667,0,0.0,0.16870368707538108
MANFIZ_validation,1,1.15,0.005,2,1,0.012021758301625888,0.008131926699432064,0.9996628201792946,1.0,0.46142833842781794,0.14258431141830172,0,0.0,0.11750965160867449
MANFIZ_validation,1,1.15,0.005,2,2,0.008572450930285901,0.00674804632499663,0.9997964548754015,1.0,0.4956674161835598,0.1730737242357018,0,0.0,0.11289848300307812
MANFIZ_noise,1,1.15,0.01,2,1,0.015189393590416054,0.011408570228353343,0.9994619204354871,1.0,0.5851353171091407,0.1805243924126056,0,0.0,0.16376486918039124
MANFIZ_noise,1,1.15,0.01,2,2,0.012325578461674326,0.010118039814461396,0.9995795503644763,1.0,0.6202289238451949,0.21585229103752768,0,0.0,0.1589151957824481
MANFIZ_validation,1,1.15,0.01,2,1,0.015189393590416054,0.011408570228353343,0.9994619204354871,1.0,0.46146203036564315,0.14236903878031826,0,0.0,0.11061677269379944
MANFIZ_validation,1,1.15,0.01,2,2,0.012325578461674326,0.010118039814461396,0.9995795503644763,1.0,0.4957198284785979,0.17252059131080236,0,0.0,0.10310999171014512
MANFIZ_noise,1,1.15,0.02,2,1,0.02390340327841792,0.019388977702224815,0.9986688920212795,1.0,0.5852389532176896,0.1792099373952641,0,0.0,0.148124794065845
MANFIZ_noise,1,1.15,0.02,2,2,0.021563033042969956,0.018017288965971736,0.9987157660012648,1.0,0.6203797220255193,0.2142729882060408,0,0.0,0.13934309208060572
MANFIZ_validation,1,1.15,0.02,2,1,0.02390340327841792,0.019388977702224815,0.9986688920212795,1.0,0.46156566647419167,0.14133911240504046,0,0.0,0.0968395492396677
MANFIZ_validation,1,1.15,0.02,2,2,0.021563033042969956,0.018017288965971736,0.9987157660012648,1.0,0.49587062665892145,0.171268784529096,0,0.0,0.08353788800830275
MANFIZ_noise,1,1.15,0.005,3,1,0.01262058370048592,0.008750968113834606,0.9996443413966531,1.0,0.5822313338691308,0.18974655368002186,0,0.0,0.1690674620174934
MANFIZ_noise,1,1.15,0.005,3,2,0.008874840062470222,0.006719564921143703,0.999763845244538,1.0,0.6137224466293665,0.20370672046744714,0,0.0,0.166930267023784
MANFIZ_validation,1,1.15,0.005,3,1,0.01262058370048592,0.008750968113834606,0.9996443413966531,1.0,0.45876679505651824,0.14951001988561727,0,0.0,0.11696737785600927
MANFIZ_validation,1,1.15,0.005,3,2,0.008874840062470222,0.006719564921143703,0.999763845244538,1.0,0.48942607414897604,0.16245027540332907,0,0.0,0.10981144628391826
MANFIZ_noise,1,1.15,0.01,3,1,0.015489246876259221,0.011802973128780769,0.9994644945856836,1.0,0.582285497299582,0.18903441453603936,0,0.0,0.16049805127961211
MANFIZ_noise,1,1.15,0.01,3,2,0.012744330681963146,0.010372423174933944,0.9995132455127566,1.0,0.6137904226026775,0.20307804907265095,0,0.0,0.16182239659608766
MANFIZ_validation,1,1.15,0.01,3,1,0.015489246876259221,0.011802973128780769,0.9994644945856836,1.0,0.4588209584869703,0.14895262146607324,0,0.0,0.10725719881290571
MANFIZ_validation,1,1.15,0.01,3,2,0.012744330681963146,0.010372423174933944,0.9995132455127566,1.0,0.4894940501222865,0.16195348293313486,0,0.0,0.10470357585622192
MANFIZ_noise,1,1.15,0.02,3,1,0.023696154332061656,0.01937590882321556,0.9987480842446091,1.0,0.5824264876791877,0.18747725324246176,0,0.0,0.13999890765402184
MANFIZ_noise,1,1.15,0.02,3,2,0.02229729668794954,0.018735952118240227,0.9985120572380927,1.0,0.61397077057467,0.20184728273361402,0,0.0,0.15164151093469153
MANFIZ_validation,1,1.15,0.02,3,1,0.023696154332061656,0.01937590882321556,0.9987480842446091,1.0,0.45896194886657643,0.14773525472575727,0,0.0,0.08639950392255641
MANFIZ_validation,1,1.15,0.02,3,2,0.02229729668794954,0.018735952118240227,0.9985120572380927,1.0,0.48967439809427776,0.16098396115345248,0,0.0,0.09201002469305467
MANFIZ_noise,1,1.15,0.005,4,1,0.010340973362161932,0.00774839738503754,0.9997553079205962,1.0,0.5845412793344605,0.1849685838607871,0,0.0,0.1774049408137366
MANFIZ_noise,1,1.15,0.005,4,2,0.009501744136083236,0.007005919638094829,0.9997402409076079,1.0,0.617126949014322,0.21680108367981016,0,0.0,0.15526070865383934
MANFIZ_validation,1,1.15,0.005,4,1,0.010340973362161932,0.00774839738503754,0.9997553079205962,1.0,0.4611103498854437,0.14591087308491202,0,0.0,0.12032349655104888
MANFIZ_validation,1,1.15,0.005,4,2,0.009501744136083236,0.007005919638094829,0.9997402409076079,1.0,0.4928548592515661,0.1731434152296598,0,0.0,0.09882461272156068
